dissertation_id,aha_dissertation_id,scholar_id,aha_scholar_id,role
13076,19323,5797,22006,chair
13076,19323,6144,22882,reader
13080,19328,4388,18346,chair
13082,19330,30415,137397,chair
13084,19332,27339,127233,chair
13087,19335,19932,95332,chair
13089,19337,11568,55849,chair
13093,19341,23774,116728,chair
13093,19341,30074,136915,reader
13097,19345,13305,63997,chair
13102,19350,27273,126947,chair
13111,19361,28786,132540,chair
13114,19364,3356,15682,chair
13117,19367,31079,138662,chair
13122,19372,8009,39991,chair
13124,19374,24729,118956,chair
13125,19375,23025,114893,chair
13132,19383,13027,62435,chair
13134,19385,24543,118527,chair
13136,19387,30354,137330,chair
13137,19388,3856,16941,chair
13140,19391,13254,63777,chair
13140,19391,13994,66996,reader
13142,19393,5206,20568,chair
13150,19401,28765,132514,chair
13156,19407,8709,42646,chair
13159,19410,2312,10821,chair
13160,19411,2331,10857,chair
13165,19416,28764,132513,chair
13168,19419,24147,117500,chair
13170,19421,2370,10952,chair
13171,19422,14675,70464,chair
13172,19423,2065,10167,chair
13173,19424,13778,65784,chair
13174,19425,5419,21097,chair
13175,19426,5007,20009,chair
13176,19427,24069,117251,chair
13177,19428,1734,9199,chair
13179,19431,26267,122905,chair
13180,19432,28781,132531,chair
13186,19438,3593,16279,chair
13189,19441,6444,31509,chair
13192,19444,2846,12233,chair
13196,19448,30239,137170,chair
13197,19449,25156,119974,chair
13197,19449,30757,137813,reader
13205,19459,11260,54123,chair
13206,19460,2149,10405,chair
13208,19462,18409,86606,chair
13209,19463,6987,33746,chair
13213,19467,10692,51779,chair
13223,19477,1603,8852,chair
13226,19480,30214,137144,chair
13227,19481,26831,125919,chair
13229,19483,6444,31509,chair
13231,19485,3446,15897,chair
13233,19487,19401,91936,chair
13236,19490,4155,17759,chair
13238,19492,9621,46987,chair
13241,19495,30390,137369,chair
13242,19496,21214,103135,chair
13243,19497,25307,120213,chair
13244,19498,3791,16750,chair
13247,19502,1671,9018,chair
13248,19503,5756,21909,chair
13251,19506,25257,120123,chair
13256,19511,30462,137449,chair
13258,19513,316,5405,chair
13259,19514,23068,115085,chair
13261,19516,24684,118892,chair
13266,19521,28923,132883,chair
13267,19522,788,6719,chair
13270,19525,28768,132517,chair
13276,19531,4689,19138,chair
13278,19533,27273,126947,chair
13281,19536,30598,137607,chair
13282,19537,703,6486,chair
13283,19538,18074,85482,chair
13286,19541,28976,132966,chair
13290,19545,3989,17331,chair
13292,19547,4942,19823,chair
13294,19549,12498,60441,chair
13303,19558,27291,126969,chair
13304,19559,14123,67763,chair
13304,19559,3131,12972,reader
13306,19561,30330,137301,chair
13308,19563,30357,137333,chair
13313,19568,5294,20793,chair
13315,19570,18929,89422,chair
13320,19575,27237,126823,chair
13321,19576,9410,45369,chair
13324,19580,3320,15583,chair
13330,19586,26995,126167,chair
13331,19587,12683,61036,chair
13333,19590,22266,110851,chair
13335,19592,27579,128507,chair
13338,19595,28887,132810,chair
13339,19596,13778,65784,chair
13339,19596,1059,7447,reader
13343,19600,3565,16206,chair
13343,19600,5358,20951,reader
13344,19602,22399,111614,chair
13348,19606,30277,137226,chair
13349,19607,18982,89615,chair
13352,19610,23470,115890,chair
13353,19612,4606,18930,chair
13356,19615,23541,116050,chair
13358,19617,23935,117061,chair
13361,19620,6543,31873,chair
13365,19626,26812,125884,chair
13365,19626,26831,125919,reader
13366,19627,32937,143639,chair
13371,19632,6765,32798,chair
13372,19633,28571,132220,chair
13373,19634,13525,64747,chair
13381,19642,4315,18153,chair
13383,19644,30229,137160,chair
13385,19647,2471,11246,chair
13392,19654,20235,98769,chair
13394,19656,2882,12304,chair
13395,19657,819,6801,chair
13400,19662,5011,20019,chair
13403,19665,30222,137153,chair
13405,19667,22756,113260,chair
13407,19669,3925,17179,chair
13408,19670,30256,137203,chair
13409,19671,26939,126090,chair
13411,19673,1996,9982,chair
13415,19678,4155,17759,chair
13416,19679,29743,136299,chair
13417,19680,24617,118679,chair
13418,19681,26867,125975,chair
13421,19684,3781,16715,chair
13423,19686,16646,79800,chair
13428,19692,30383,137360,chair
13431,19695,24069,117251,chair
13433,19697,30233,137164,chair
13438,19702,27276,126950,chair
13439,19703,11978,57822,chair
13442,19706,1481,8536,chair
13448,19712,24773,119133,chair
13451,19715,24925,119526,chair
13455,19719,339,5460,chair
13457,19721,20384,99187,chair
13460,19724,3755,16646,chair
13461,19725,11345,54498,chair
13462,19726,1276,8023,chair
13463,19728,28417,132003,chair
13467,19732,12683,61036,chair
13470,19735,24480,118292,chair
13473,19738,3339,15628,chair
13476,19741,28656,132341,chair
13482,19747,19932,95332,chair
13484,19749,17454,83401,chair
13485,19750,9584,46838,chair
13486,19751,18334,86250,chair
13489,19755,27279,126953,chair
13493,19759,11066,53324,chair
13496,19762,6468,31610,chair
13498,19765,29668,136158,chair
13502,19769,6863,33174,chair
13503,19770,22440,111739,chair
13504,19771,13281,63868,chair
13504,19771,1438,8433,reader
13505,19772,3434,15869,chair
13507,19774,26267,122905,chair
13508,19775,4365,18290,chair
13511,19779,7926,39743,chair
13516,19784,20352,99038,chair
13516,19784,30656,137672,reader
13518,19786,30318,137287,chair
13522,19790,27339,127233,chair
13526,19794,28781,132531,chair
13529,19797,5163,20455,chair
13530,19798,28783,132537,chair
13531,19799,27288,126966,chair
13532,19800,16002,76982,chair
13533,19801,7435,37473,chair
13534,19802,9809,47964,chair
13537,19805,27165,126702,chair
13538,19806,10053,48959,chair
13539,19807,5789,21994,chair
13542,19810,10110,49204,chair
13547,19815,30283,137233,chair
13548,19816,11590,55965,chair
13549,19817,1388,8301,chair
13552,19820,21190,103076,chair
13553,19821,20256,98796,chair
13553,19821,22136,110119,reader
13556,19824,3247,15374,chair
13558,19826,566,6080,chair
13559,19827,9088,44267,chair
13559,19827,11054,53213,reader
13560,19829,27744,129228,chair
13561,19830,3434,15869,chair
13563,19832,19250,91079,chair
13565,19834,9492,46437,chair
13568,19837,788,6719,chair
13571,19840,25022,119686,chair
13574,19843,5713,21806,chair
13578,19847,5007,20009,chair
13584,19853,5682,21733,chair
13586,19855,13172,63355,chair
13588,19857,20010,96637,chair
13590,19859,9932,48395,chair
13594,19863,4523,18700,chair
13597,19866,11542,55704,chair
13599,19868,6483,31689,chair
13602,19871,4095,17608,chair
13603,19872,20956,102103,chair
13604,19873,4606,18930,chair
13605,19874,20767,101249,chair
13606,19875,28417,132003,chair
13607,19876,25309,120218,chair
13613,19882,6758,32700,chair
13614,19883,16080,77268,chair
13616,19885,23795,116757,chair
13618,19887,28526,132169,chair
13619,19888,20315,98977,chair
13628,19898,5310,20841,chair
13632,19902,6058,22684,chair
13635,19905,20197,98659,chair
13642,19912,1539,8704,chair
13644,19914,30707,137748,chair
13649,19919,30217,137148,chair
13650,19920,12643,60859,chair
13653,19923,4529,18732,chair
13654,19924,30756,137811,chair
13658,19928,4087,17595,chair
13660,19930,8748,42764,chair
13662,19932,27083,126292,chair
13663,19933,27122,126370,chair
13666,19936,20256,98796,chair
13667,19937,9146,44394,chair
13667,19937,12552,60609,reader
13668,19938,30313,137282,chair
13669,19939,18730,88470,chair
13670,19940,14284,68350,chair
13676,19946,30212,137142,chair
13679,19950,18629,87842,chair
13682,19953,30277,137226,chair
13683,19954,5011,20019,chair
13689,19960,27943,130352,chair
13690,19961,6395,31329,chair
13691,19962,3801,16773,chair
13694,19965,25191,120023,chair
13697,19968,6480,31656,chair
13700,19971,1656,8988,chair
13702,19973,3051,12756,chair
13706,19977,756,6639,chair
13708,19979,23070,115087,chair
13712,19984,6074,22718,chair
13712,19984,3969,17281,reader
13713,19985,7343,36963,chair
13714,19986,27270,126944,chair
13715,19987,17396,82997,chair
13717,19989,4875,19657,chair
13718,19990,550,6049,chair
13720,19992,27238,126828,chair
13722,19994,30635,137646,chair
13725,19998,1286,8047,chair
13726,19999,1220,7901,chair
13729,20002,321,5418,chair
13730,20003,16097,77307,chair
13731,20004,29716,136254,chair
13736,20009,28771,132520,chair
13738,20011,9098,44285,chair
13739,20012,11054,53213,chair
13741,20014,22400,111615,chair
13743,20016,28766,132515,chair
13745,20018,26099,122045,chair
13747,20020,13337,64089,chair
13748,20021,9165,44448,chair
13749,20022,16465,78791,chair
13750,20023,2932,12427,chair
13751,20024,1687,9074,chair
13752,20025,28768,132517,chair
13753,20026,14304,68417,chair
13753,20026,23541,116050,reader
13755,20028,1764,9278,chair
13758,20031,22150,110186,chair
13759,20032,4257,18018,chair
13760,20033,2021,10064,chair
13761,20034,4081,17576,chair
13763,20036,5833,22099,chair
13764,20037,5071,20164,chair
13768,20042,21830,107296,chair
13771,20046,13769,65763,chair
13774,20049,339,5460,chair
13775,20050,25273,120150,chair
13779,20054,21928,108445,chair
13784,20059,191,2247,chair
13784,20059,1318,8148,reader
13785,20060,11276,54175,chair
13786,20061,441,5737,chair
13790,20065,7790,39290,chair
13791,20066,12123,58574,chair
13794,20069,30225,137156,chair
13796,20071,25795,121299,chair
13797,20072,10883,52704,chair
13803,20078,7393,37240,chair
13805,20080,2343,10896,chair
13808,20083,7195,36267,chair
13810,20085,1667,9013,chair
13811,20086,1395,8317,chair
13815,20090,3605,16301,chair
13820,20095,16164,77517,chair
13822,20097,24892,119480,chair
13822,20097,9172,44473,reader
13823,20098,18788,88771,chair
13824,20099,19052,89938,chair
13826,20101,28527,132170,chair
13828,20103,9336,45056,chair
13829,20104,2672,11765,chair
13831,20106,5695,21760,chair
13831,20106,30209,137138,reader
13838,20113,1351,8222,chair
13838,20113,12518,60514,reader
13839,20114,4645,19028,chair
13843,20118,23936,117062,chair
13849,20125,24735,118970,chair
13852,20128,23218,115358,chair
13853,20129,14661,70422,chair
13857,20133,4594,18902,chair
13858,20134,11623,56241,chair
13862,20138,23070,115087,chair
13863,20139,30653,137669,chair
13866,20142,8256,41067,chair
13873,20149,27073,126277,chair
13875,20151,12524,60529,chair
13880,20156,2402,11057,chair
13884,20160,27289,126967,chair
13886,20162,21264,103372,chair
13888,20164,19067,89983,chair
13890,20166,5057,20136,chair
13891,20167,5897,22273,chair
13892,20168,290,5335,chair
13893,20169,30610,137620,chair
13894,20170,22930,114746,chair
13898,20174,30581,137587,chair
13900,20176,1479,8530,chair
13901,20177,12898,61814,chair
13902,20178,346,5477,chair
13903,20179,90,1875,chair
13907,20183,14681,70494,chair
13908,20184,6043,22637,chair
13909,20185,7521,38235,chair
13911,20187,6375,31259,chair
13912,20188,2015,10040,chair
13914,20190,3008,12643,chair
13919,20195,8367,41496,chair
13919,20195,18952,89505,reader
13920,20196,8084,40237,chair
13921,20197,28340,131838,chair
13922,20198,29649,136136,chair
13924,20200,29671,136162,chair
13925,20201,24063,117242,chair
13929,20205,5308,20836,chair
13933,20209,989,7271,chair
13934,20210,30709,137751,chair
13939,20215,12524,60529,chair
13942,20218,3104,12909,chair
13948,20224,4689,19138,chair
13950,20226,1974,9910,chair
13955,20232,27276,126950,chair
13958,20236,3987,17326,chair
13959,20237,2934,12434,chair
13961,20239,6134,22850,chair
13963,20241,425,5706,chair
13964,20242,29756,136313,chair
13968,20246,22411,111645,chair
13972,20250,17623,84045,chair
13974,20252,19350,91711,chair
13975,20253,5219,20597,chair
13978,20256,1101,7578,chair
13980,20258,7819,39431,chair
13985,20263,29756,136313,chair
13988,20266,27225,126801,chair
13990,20268,3027,12691,chair
13992,20270,18202,85818,chair
13995,20273,19859,94789,chair
14000,20278,6273,23215,chair
14002,20280,30354,137330,chair
14003,20281,24785,119152,chair
14005,20283,15228,73096,chair
14009,20287,4875,19657,chair
14010,20288,4602,18922,chair
14010,20288,15357,73564,reader
14011,20289,20476,99806,chair
14013,20291,27273,126947,chair
14014,20293,7806,39352,chair
14015,20294,9605,46910,chair
14016,20295,27273,126947,chair
14018,20297,25235,120089,chair
14018,20297,25232,120084,reader
14020,20299,29578,136023,chair
14026,20305,11332,54429,chair
14027,20306,20181,98632,chair
14029,20308,1262,7988,chair
14030,20309,9560,46692,chair
14036,20315,2854,12251,chair
14037,20316,4764,19321,chair
14038,20317,23394,115773,chair
14044,20323,11623,56241,chair
14046,20325,5792,21999,chair
14047,20326,5310,20841,chair
14049,20328,1760,9271,chair
14050,20329,1070,7480,chair
14051,20330,950,7173,chair
14053,20332,32189,142046,chair
14054,20333,27241,126833,chair
14058,20337,1734,9199,chair
14060,20339,1139,7683,chair
14064,20343,33286,145088,chair
14067,20346,12648,60871,chair
14069,20348,4315,18153,chair
14070,20349,4280,18078,chair
14072,20351,6591,32094,chair
14073,20352,11386,54829,chair
14074,20353,5435,21135,chair
14077,20356,3904,17112,chair
14078,20357,22266,110851,chair
14079,20358,27273,126947,chair
14088,20367,30682,137708,chair
14088,20367,28591,132241,reader
14089,20368,30059,136897,chair
14089,20368,23309,115503,reader
14092,20371,13612,65095,chair
14094,20373,25121,119900,chair
14095,20374,24739,118985,chair
14099,20378,4029,17447,chair
14101,20380,15453,74236,chair
14102,20381,12254,59059,chair
14103,20382,4155,17759,chair
14105,20384,7307,36671,chair
14106,20385,21830,107296,chair
14107,20386,5728,21843,chair
14110,20389,28895,132823,chair
14112,20391,31540,139447,chair
14114,20393,2669,11760,chair
14119,20398,3114,12931,chair
14129,20408,23941,117067,chair
14130,20409,8994,43981,chair
14132,20411,20240,98776,chair
14137,20416,668,6390,chair
14137,20416,1951,9833,reader
14140,20419,7907,39697,chair
14140,20419,24912,119508,reader
14144,20423,27015,126193,chair
14149,20428,3434,15869,chair
14150,20429,3552,16175,chair
14151,20430,11036,53137,chair
14152,20431,1575,8783,chair
14154,20433,4781,19370,chair
14155,20434,23425,115824,chair
14156,20435,6117,22801,chair
14158,20437,23070,115087,chair
14159,20438,30359,137335,chair
14162,20442,15967,76880,chair
14164,20444,24925,119526,chair
14169,20449,1431,8415,chair
14173,20453,30434,137419,chair
14177,20457,29670,136161,chair
14178,20458,2922,12402,chair
14181,20461,6758,32700,chair
14182,20462,23150,115241,chair
14186,20466,13365,64183,chair
14188,20468,3969,17281,chair
14188,20468,16080,77268,reader
14189,20469,4512,18680,chair
14193,20473,3334,15615,chair
14195,20475,28179,131471,chair
14196,20476,4295,18102,chair
14198,20478,17792,84596,chair
14203,20483,3969,17281,chair
14209,20489,24349,117954,chair
14210,20490,10758,52045,chair
14212,20492,4350,18261,chair
14215,20495,21642,105426,chair
14218,20498,12088,58394,chair
14219,20499,8958,43830,chair
14221,20501,19409,91965,chair
14223,20503,1847,9514,chair
14229,20510,2182,10496,chair
14231,20512,5682,21733,chair
14235,20516,1734,9199,chair
14237,20518,9755,47703,chair
14237,20518,11943,57598,reader
14241,20522,847,6884,chair
14242,20523,592,6162,chair
14243,20524,2302,10793,chair
14244,20525,4076,17569,chair
14245,20526,3109,12920,chair
14248,20529,12987,62260,chair
14250,20531,1898,9664,chair
14252,20533,30735,137780,chair
14255,20537,27279,126953,chair
14256,20538,4012,17397,chair
14259,20541,5600,21548,chair
14260,20542,16270,77914,chair
14262,20544,4297,18108,chair
14264,20546,1101,7578,chair
14265,20547,19409,91965,chair
14266,20548,28782,132532,chair
14273,20556,30710,137752,chair
14275,20558,21192,103086,chair
14287,20571,2331,10857,chair
14288,20572,385,5570,chair
14289,20573,28763,132512,chair
14290,20574,30445,137430,chair
14290,20574,6591,32094,reader
14293,20577,8853,43239,chair
14294,20578,6539,31864,chair
14297,20581,7154,36133,chair
14298,20582,4928,19792,chair
14300,20584,28782,132532,chair
14302,20586,4800,19421,chair
14303,20587,6591,32094,chair
14304,20588,28768,132517,chair
14308,20592,12833,61584,chair
14309,20593,23966,117103,chair
14310,20594,3117,12935,chair
14312,20596,18862,89065,chair
14314,20598,6156,22912,chair
14316,20600,4077,17570,chair
14317,20601,326,5430,chair
14319,20603,16329,78173,chair
14320,20604,19843,94743,chair
14322,20606,24494,118315,chair
14325,20610,21109,102852,chair
14328,20613,30068,136908,chair
14331,20616,4534,18742,chair
14332,20617,10021,48826,chair
14333,20618,8535,42001,chair
14334,20619,421,5701,chair
14335,20620,21600,105285,chair
14339,20624,23695,116493,chair
14339,20624,10883,52704,reader
14340,20625,29738,136294,chair
14342,20627,4046,17497,chair
14345,20630,7607,38679,chair
14346,20631,11178,53857,chair
14347,20632,17732,84384,chair
14349,20634,2809,12129,chair
14350,20635,5579,21499,chair
14350,20635,5905,22290,reader
14352,20637,25128,119915,chair
14352,20637,3692,16497,reader
14354,20639,27273,126947,chair
14356,20641,16137,77436,chair
14360,20645,25392,120384,chair
14363,20648,23784,116740,chair
14363,20648,23790,116747,reader
14365,20650,5763,21936,chair
14366,20651,5763,21936,chair
14369,20654,8066,40178,chair
14371,20656,5360,20956,chair
14374,20659,3983,17313,chair
14375,20660,19859,94789,chair
14378,20663,11464,55127,chair
14381,20666,4375,18313,chair
14382,20667,2932,12427,chair
14385,20670,30244,137191,chair
14387,20672,1351,8222,chair
14391,20676,23081,115122,chair
14393,20678,30524,137526,chair
14397,20682,28380,131955,chair
14400,20685,14105,67649,chair
14400,20685,30531,137533,reader
14401,20686,5610,21566,chair
14404,20689,425,5706,chair
14404,20689,4189,17849,reader
14405,20690,6863,33174,chair
14405,20690,15370,73679,reader
14409,20694,30064,136904,chair
14410,20695,703,6486,chair
